Plot_id,region,PHY,carbon_ton_ha,geog_phys_,zone,X,Y,lon,lat,dem,DISTRICT,STATE_CODE,trees/ha_second,trees/ha_first,BA_sqm_ha_second,BA_sqm_ha_first,bio_mass_ad_second,bio_mass_ad_first,crown_cover_second,crown_cover_first,date_first,date_second,duration
113-40-1,2,2,150.8503001,2,45,266197.6543,3060485.847,84.6301266,27.64827731,320,CHITAWAN,3,1027.94,1148.789221,33.32714664,30.96900226,353.0538938,327.2598975,60,79,2013,2017,1473
113-40-2,2,2,136.6478543,2,45,266197.6543,3060635.847,84.63009742,27.64963031,317,CHITAWAN,3,376.94,376.8877472,27.69219928,26.41313177,319.814127,295.7737774,53,55,2013,2017,1470
113-40-3,2,2,112.9019291,2,45,266197.6543,3060785.847,84.63006824,27.65098331,342,CHITAWAN,3,803.14,930.172223,25.77434378,27.22801441,264.2385574,294.0879351,66,68,2013,2017,1439
113-40-4,2,2,76.16395804,2,45,266497.6543,3060485.847,84.63316536,27.64832925,335,CHITAWAN,3,843.13,799.5325405,20.34460483,22.2566559,178.256072,208.7175006,62,62,2013,2017,1439
113-40-5,2,2,194.0111638,2,45,266497.6543,3060635.847,84.63313622,27.64968225,336,CHITAWAN,3,1138.9,1637.969623,37.99238787,40.79029201,454.0686813,456.2750098,69,65,2013,2017,1439
113-40-6,2,2,34.19655102,2,45,266497.6543,3060785.847,84.63310707,27.65103525,324,CHITAWAN,3,38.03,38.02034752,7.855155671,7.91841875,80.0344811,72.30137912,42,20,2013,2017,1440
113-57-1,3,4&5,206.4426998,4,45,267841.2453,3128465.981,84.63343446,28.26171931,2548,LAMJUNG,4,616.81,#N/A,42.52074679,#N/A,483.1637656,#N/A,64,#N/A,#N/A,2022,#N/A
113-57-3,3,4&5,137.0148211,4,45,267841.2453,3128765.981,84.63337466,28.26442508,2592,LAMJUNG,4,914.34,#N/A,36.53549289,#N/A,320.6729855,#N/A,40,#N/A,#N/A,2022,#N/A
113-57-4,3,4&5,263.7939835,4,45,268141.2453,3128465.981,84.63649045,28.26177223,2448,LAMJUNG,4,550.5,#N/A,46.37260045,#N/A,617.3901743,#N/A,73,#N/A,#N/A,2022,#N/A
113-57-5,3,4&5,259.9085462,4,45,268141.2453,3128615.981,84.63646059,28.26312511,2443,LAMJUNG,4,1576.63,#N/A,54.28033733,#N/A,608.2965974,#N/A,64,#N/A,#N/A,2022,#N/A
113-57-6,3,4&5,401.7775354,4,45,268141.2453,3128765.981,84.63643072,28.264478,2499,LAMJUNG,4,671.45,#N/A,64.43339988,#N/A,940.330402,#N/A,85,#N/A,#N/A,2022,#N/A
114-37-1,2,2,99.29441251,2,45,269906.4402,3048392.671,84.67000294,27.53983031,268,CHITAWAN,3,902.39,785.1643859,26.24383289,23.12436181,232.3911782,210.226544,75,75,2013,2017,1467
114-37-2,2,2,158.2402468,2,45,269906.4402,3048542.671,84.66997438,27.54118337,272,CHITAWAN,3,601.76,601.6941043,31.65347499,28.96068715,370.3495137,438.8868512,68,80,2014,2017,1172
114-37-3,2,2,83.04081049,2,45,269906.4402,3048692.671,84.66994583,27.54253643,283,CHITAWAN,3,523.49,280.9526843,19.28905666,18.65270313,194.3508331,214.0334881,#N/A,#N/A,2013,2017,1467
114-37-4,2,2,74.1576602,2,45,270206.4402,3048392.671,84.6730388,27.53988119,271,CHITAWAN,3,203.84,274.9843739,15.64135118,16.56096476,173.5604813,182.1879457,0,68,2014,2017,1172
114-37-5,2,2,77.06805937,2,45,270206.4402,3048542.671,84.67301028,27.54123425,274,CHITAWAN,3,253.58,247.3533074,15.61667855,14.4360434,180.3720539,172.2390209,64,81,2014,2017,1172
114-37-6,2,2,74.67131792,2,45,270206.4402,3048692.671,84.67298175,27.54258731,266,CHITAWAN,3,114.09,120.2504014,15.3771336,14.88294375,174.762659,179.1359707,0,90,2014,2017,1172
114-47-4,3,3,55.36923124,3,45,271173.2585,3088380.985,84.67518068,27.90074836,1136,GORKHA,4,1944.86,#N/A,25.77263356,#N/A,129.5875625,#N/A,64,#N/A,#N/A,2020,#N/A
114-47-5,3,3,34.44308692,3,45,271173.2585,3088530.985,84.67515174,27.90210136,1122,GORKHA,4,1226.86,#N/A,15.8691547,#N/A,80.61148002,#N/A,42,#N/A,#N/A,2020,#N/A
114-47-6,3,3,50.90978466,3,45,271173.2585,3088680.985,84.67512281,27.90345435,1113,GORKHA,4,756.74,#N/A,20.54638098,#N/A,119.1505599,#N/A,59,#N/A,#N/A,2020,#N/A
114-48-1,3,3,36.29430006,3,45,270969.9403,3092379.817,84.67234371,27.93678268,1373,GORKHA,4,653.05,717.3024866,16.14366231,12.21949514,84.94410652,67.68601681,59,62,2011,2019,2907
114-48-2,3,3,102.9511152,3,45,270969.9403,3092529.817,84.6723147,27.93813566,1333,GORKHA,4,1965.95,2604.172756,42.01356955,34.85593889,240.9494185,191.1688998,92,85,2011,2019,2815
114-48-3,3,3,77.85123959,3,45,270969.9403,3092679.817,84.67228568,27.93948865,1274,GORKHA,4,1824.86,1917.817064,31.71515001,25.96183681,182.2050288,137.4432128,84,85,2011,2019,2813
114-48-4,3,3,8.764386331,3,45,271269.9403,3092379.817,84.67539059,27.93683417,1286,GORKHA,4,185.48,78.03013182,3.697784961,1.475069444,20.51239354,5.893625293,88,20,2011,2019,2815
114-48-5,3,3,7.723405773,3,45,271269.9403,3092529.817,84.67536162,27.93818716,1353,GORKHA,4,356.12,298.4155183,3.841151369,1.563359375,18.07605606,6.35496185,59.25925926,15,2011,2019,2815
114-48-6,3,3,5.186835709,3,45,271269.9403,3092679.817,84.67533264,27.93954015,1372,GORKHA,4,99.48,248.6795986,1.78959993,1.87015625,12.13940272,7.012119696,44.44444444,15,2011,2019,2874
115-55-1,3,4&5,7.444331649,4,45,275645.5445,3120274.955,84.71451174,28.18919235,891,GORKHA,4,256.64,57.69366687,4.570668563,2.734220312,17.42290386,12.95336401,15,20,2014,2020,2119
115-55-2,3,4&5,14.49543344,4,45,275645.5445,3120424.955,84.71448295,28.19054533,993,GORKHA,4,483.9,661.377208,7.406509379,10.28406215,33.92548252,59.16283229,24,40,2014,2020,2120
115-55-3,3,4&5,26.75869117,4,45,275645.5445,3120574.955,84.71445415,28.1918983,1102,GORKHA,4,1636.43,1544.908191,13.7815314,14.05970521,62.62672401,74.65825452,20,64,2014,2020,2119
115-55-4,3,4&5,13.64158459,4,45,275945.5445,3120274.955,84.71756584,28.18924333,868,GORKHA,4,726.37,177.5019713,6.846022868,3.499175347,31.92711286,13.3607966,20,12,2014,2020,2118
115-55-5,3,4&5,38.59079373,4,45,275945.5445,3120424.955,84.71753709,28.19059631,888,GORKHA,4,948.11,1167.357298,17.8685161,18.86049479,90.31887894,94.73205724,42,45,2014,2020,2117
115-55-6,3,4&5,67.46260151,4,45,275945.5445,3120574.955,84.71750833,28.19194929,1010,GORKHA,4,377.61,333.3411864,24.93976301,22.95485069,157.891195,186.8902737,60,72,2014,2020,2118
115-65-1,3,4&5,88.5967929,5,45,276612.3627,3160263.269,84.71664139,28.55003652,3141,GORKHA,4,1212.29,797.3220552,30.93105953,27.5915651,207.3541962,167.731421,84,70,2014,2020,2105
115-65-4,3,4&5,257.713173,5,45,276912.3627,3160263.269,84.71970584,28.55008805,3222,GORKHA,4,450.56,440.770773,71.3533679,65.93218767,603.1584901,556.5415559,62,77,2014,2020,2105
115-65-5,3,4&5,148.751682,5,45,276912.3627,3160413.269,84.71967668,28.55144096,3166,GORKHA,4,1124.25,15.91549431,37.03617448,29.82540625,348.1422345,272.5260574,44,46,2014,2020,2106
115-65-6,3,4&5,34.96401157,5,45,276912.3627,3160563.269,84.71964752,28.55279387,3131,GORKHA,4,1323.25,1699.642163,16.35646484,15.67267031,81.83066538,64.84815051,51,51,2014,2020,2107
116-35-1,2,2,62.75778455,2,45,277710.7394,3040201.645,84.75048503,27.46724143,515,MAKAWANPUR,3,585.61,1288.049796,18.70183703,20.77301111,146.8799213,174.148857,68,81,2014,2017,1136
116-35-6,2,2,110.2893553,2,45,278010.7394,3040501.645,84.75346417,27.46999674,530,MAKAWANPUR,3,606.64,898.7833314,25.70762126,26.64878194,258.124023,262.3483461,62,86,2012,2017,1772
116-45-1,3,3,30.83411994,3,45,278677.5576,3080189.959,84.75289902,27.8281261,753,GORKHA,4,1435.74,#N/A,12.65287399,#N/A,72.16496157,#N/A,40,#N/A,#N/A,2020,#N/A
116-48-1,2,3,40.15562012,3,45,278967.6031,3092186.453,84.753609,27.93638829,744,DHADING,3,529.48,285.5947034,15.44530654,8.580833507,93.98123858,50.28781196,51,44,2011,2019,2886
116-48-2,2,3,91.74455422,3,45,278967.6031,3092336.453,84.753581,27.93774135,729,DHADING,3,1626.57,1028.980917,28.43820383,15.89160503,214.7212971,123.8113248,88,62,2011,2019,2806
116-48-3,2,3,76.01453546,3,45,278967.6031,3092486.453,84.753553,27.93909441,647,DHADING,3,891.97,452.2652966,20.2847589,17.79346389,177.9063596,174.6583719,66,46,2011,2019,2837
116-48-5,2,3,80.73550408,3,45,279267.6031,3092336.453,84.75662808,27.93779105,672,DHADING,3,876.74,1813.703206,22.81291924,23.2092191,188.9554351,193.23149,88,79,2011,2019,2885
117-47-3,2,3,72.31450052,3,45,282869.7527,3088390.94,84.79393839,27.90279134,1190,DHADING,3,1146.7,1588.454751,28.9971733,27.170125,169.2467033,181.5086758,90,71,2011,2019,2836
117-56-5,3,4&5,29.52422261,4,45,284039.8891,3124230.422,84.79924044,28.22627285,1947,GORKHA,4,77.83,282.9421211,8.408432643,9.094899306,69.0992444,71.95930178,37,40,2014,2020,2116
117-64-4,3,4&5,31.98854284,4,45,284813.3437,3156071.074,84.80120148,28.51360702,3699,GORKHA,4,562.63,#N/A,13.34085953,#N/A,74.86680239,#N/A,27,#N/A,#N/A,2021,#N/A
118-34-1,2,2,36.12614744,2,45,285611.7204,3036009.45,84.83113395,27.43068995,533,MAKAWANPUR,3,90.21,76.04069503,7.384689769,6.063551389,84.55055783,72.96409125,29,36,2014,2017,1157
118-34-2,2,2,131.8903268,2,45,285611.7204,3036159.45,84.83110749,27.43204319,532,MAKAWANPUR,3,708.26,919.5618934,26.86873709,23.77906319,308.6794883,296.611018,51,90,2012,2017,1780
118-34-6,2,2,114.2489706,2,45,285911.7204,3036309.45,84.8341143,27.43344361,521,MAKAWANPUR,3,395.3,833.1319174,28.44279364,32.60979097,267.3912079,307.2220121,71,89,2012,2017,1780
118-43-1,2,3,78.65845678,3,45,286481.8568,3071998.932,84.83355562,27.75550103,795,DHADING,3,1139.84,1409.847538,26.02844064,25.10303229,184.0942606,164.9050058,66,85,2011,2019,2832
118-43-3,2,3,27.15663775,3,45,286481.8568,3072298.932,84.83350202,27.75820737,685,DHADING,3,260.44,387.4980767,14.83027524,14.40626979,63.55808835,70.95579531,86,48,2011,2019,2833
118-43-4,2,3,30.61429449,3,45,286781.8568,3071998.932,84.83659777,27.75554867,870,DHADING,3,287.4,137.4921869,11.77047895,7.115260069,71.65047646,44.90165096,33,26,2011,2019,2832
118-62-3,3,4&5,89.38807972,4,45,288318.8115,3148276.729,84.83843216,28.44387521,2849,GORKHA,4,55.72,#N/A,12.04997914,#N/A,209.206144,#N/A,24,#N/A,#N/A,2022,#N/A
118-62-6,3,4&5,38.21407982,4,45,288618.8115,3148276.729,84.8414938,28.44392382,2795,GORKHA,4,31.84,#N/A,6.755874553,#N/A,89.43720809,#N/A,15,#N/A,#N/A,2022,#N/A
119-35-1,2,2,80.72539168,2,45,289707.2336,3039911.599,84.87186713,27.46653271,369,MAKAWANPUR,3,849.73,706.692157,17.15109737,15.71652361,188.9317678,188.8500825,55,46,2014,2017,1133
119-44-3,2,3,82.79714041,3,45,290577.37,3076201.082,84.87434985,27.79405478,580,DHADING,3,469.13,#N/A,21.52171572,#N/A,193.7805414,#N/A,59,#N/A,#N/A,2020,#N/A
119-44-4,2,3,60.14231751,3,45,290877.37,3075901.082,84.87744576,27.79139518,592,DHADING,3,1438.2,#N/A,20.23702177,#N/A,140.7586155,#N/A,26,#N/A,#N/A,2020,#N/A
119-44-5,2,3,36.65857434,3,45,290877.37,3076051.082,84.87741946,27.79274839,545,DHADING,3,480.15,#N/A,10.87489502,#N/A,85.79666334,#N/A,42,#N/A,#N/A,2020,#N/A
119-44-6,2,3,20.87986326,3,45,290877.37,3076201.082,84.87739316,27.79410159,490,DHADING,3,320.55,#N/A,7.382019023,#N/A,48.86776508,#N/A,51,#N/A,#N/A,2020-23-2,#VALUE!
119-58-1,3,4&5,177.7717059,4,45,291930.9156,3131884.722,84.87824104,28.29659045,2153,GORKHA,4,1465.06,#N/A,47.24110392,#N/A,416.0614393,#N/A,70,#N/A,#N/A,2021,#N/A
119-58-2,3,4&5,73.35123274,4,45,291930.9156,3132034.722,84.87821419,28.29794356,2168,GORKHA,4,1075.68,#N/A,24.05545977,#N/A,171.6730979,#N/A,44,#N/A,#N/A,2021,#N/A
119-58-3,3,4&5,114.7367038,4,45,291930.9156,3132184.722,84.87818734,28.29929666,2192,GORKHA,4,567.25,#N/A,19.62029047,#N/A,268.532711,#N/A,52,#N/A,#N/A,2021,#N/A
119-58-4,3,4&5,159.1954063,4,45,292230.9156,3131884.722,84.88129854,28.29663795,2050,GORKHA,4,2881.97,#N/A,54.90338031,#N/A,372.5849936,#N/A,70,#N/A,#N/A,2021,#N/A
119-58-6,3,4&5,136.8412772,4,45,292230.9156,3132184.722,84.88124492,28.29934416,2065,GORKHA,4,990.37,#N/A,30.86181351,#N/A,320.2668189,#N/A,75,#N/A,#N/A,2021,#N/A
119-63-2,3,4&5,26.1675925,4,45,292414.3247,3152028.879,84.87955379,28.47837915,2182,GORKHA,4,706.7,953.5852698,11.68705319,18.60833406,61.24330159,95.80619801,52,30,2014,2020,2295
120-36-1,2,2,155.2500052,2,45,293802.7469,3043813.749,84.91262672,27.50236486,572,MAKAWANPUR,3,378.71,488.7383044,36.14272774,32.77609965,363.3510759,355.9241775,51,70,2012,2017,1721
120-36-2,2,2,76.0707002,2,45,293802.7469,3043963.749,84.91260117,27.50371815,537,MAKAWANPUR,3,463.61,596.8310366,22.58148173,19.12084201,178.037809,149.94751,35,82,2012,2017,1721
120-36-4,2,2,93.47458095,2,45,294102.7469,3043813.749,84.91566204,27.50241038,666,MAKAWANPUR,3,1083.62,771.0172799,24.22764696,22.75167743,218.7702958,202.3351288,62,81,2014,2017,1141
120-36-5,2,2,116.773728,2,45,294102.7469,3043963.749,84.91563653,27.50376367,620,MAKAWANPUR,3,377.4,377.3298442,26.4470499,25.22413715,273.3002146,230.3795646,64,72,2014,2017,1135
120-36-6,2,2,94.81284535,2,45,294102.7469,3044113.749,84.91561102,27.50511697,548,MAKAWANPUR,3,321.01,1025.223092,22.33306029,24.74974097,221.902404,221.094789,34,68,2014,2017,1135
120-43-1,2,3,18.33897365,3,45,294479.5196,3071805.569,84.9146919,27.75500388,699,DHADING,3,1285.85,1342.869832,10.45350922,8.946757812,42.92100215,44.74544901,24,15,2014,2019,1762
120-43-2,2,3,41.79442317,3,45,294479.5196,3071955.569,84.9146661,27.75635712,767,DHADING,3,923.6,959.1295807,14.55853933,9.84466684,97.81673509,53.06942664,68,50,2014,2019,1763
120-46-3,2,3,55.7935121,3,45,294769.5651,3084102.063,84.91551572,27.8659817,1453,DHADING,3,420.06,#N/A,19.71283811,#N/A,130.5805602,#N/A,53,#N/A,#N/A,2020,#N/A
120-56-1,3,4&5,75.50045208,4,45,295736.3833,3123790.377,84.91844535,28.224169,2694,GORKHA,4,3709.47,#N/A,36.68780476,#N/A,176.7031857,#N/A,81,#N/A,#N/A,2021,#N/A
120-56-2,3,4&5,19.42535491,4,45,295736.3833,3123940.377,84.91841909,28.22552215,2671,GORKHA,4,1549.76,#N/A,8.045142803,#N/A,45.4635966,#N/A,59,#N/A,#N/A,2021,#N/A
120-56-3,3,4&5,39.3551207,4,45,295736.3833,3124090.377,84.91839283,28.22687531,2618,GORKHA,4,4334.96,#N/A,22.56118821,#N/A,92.10772929,#N/A,57,#N/A,#N/A,2021,#N/A
120-56-4,3,4&5,48.89510469,4,45,296036.3833,3123790.377,84.92150086,28.22421548,2787,GORKHA,4,333.39,#N/A,18.58682922,#N/A,114.4353514,#N/A,64,#N/A,#N/A,2021,#N/A
120-56-5,3,4&5,67.36187957,4,45,296036.3833,3123940.377,84.92147464,28.22556864,2775,GORKHA,4,1751.18,#N/A,22.53009629,#N/A,157.6554628,#N/A,68,#N/A,#N/A,2021,#N/A
121-44-2,2,3,13.99104442,3,45,298575.0329,3075857.718,84.95554159,27.79218195,766,DHADING,3,469.75,314.3310126,7.729481048,6.925810937,32.74499758,41.14860184,75,29,2011,2019,2830
121-49-1,2,3,41.35255945,3,45,299058.442,3095701.875,84.95708745,27.9712825,1404,DHADING,3,515.33,#N/A,16.79395111,#N/A,96.78258594,#N/A,47,#N/A,#N/A,2020,#N/A
121-49-3,2,3,22.40481233,3,45,299058.442,3096001.875,84.95703644,27.97398897,1390,DHADING,3,696.34,#N/A,9.721782528,#N/A,52.43679482,#N/A,44,#N/A,#N/A,2020,#N/A
121-49-4,2,3,21.1887594,3,45,299358.442,3095701.875,84.96013588,27.97132775,1307,DHADING,3,1584.25,#N/A,9.830756484,#N/A,49.59071349,#N/A,66.66666667,#N/A,#N/A,2020,#N/A
121-49-5,2,3,63.71771552,3,45,299358.442,3095851.875,84.96011042,27.97268099,1283,DHADING,3,3105.99,#N/A,26.90902058,#N/A,149.1265682,#N/A,62,#N/A,#N/A,2020,#N/A
122-49-1,2,3,81.28899687,3,45,303057.2734,3095605.193,84.99773801,27.97100783,1367,DHADING,3,1548.08,1661.400767,29.19717203,16.79613351,190.2508437,98.16098822,68,90,2013,2019,2244
122-49-2,2,3,43.74360333,3,45,303057.2734,3095755.193,84.99771302,27.9723611,1319,DHADING,3,147.91,53.93584183,11.98557727,5.711348611,102.3786461,52.41706391,64,63,2013,2019,2245
122-49-5,2,3,87.02094782,3,45,303357.2734,3095755.193,85.00076156,27.97240545,1397,DHADING,3,1294.98,2304.873044,35.95028206,33.4388599,203.6660481,196.2303463,95,85,2013,2019,2245
122-52-1,2,4&5,56.08594783,4,45,303347.3189,3107601.688,84.99868384,28.07927997,852,DHADING,3,1715.61,#N/A,22.45459332,#N/A,131.2649843,#N/A,49,#N/A,#N/A,2021,#N/A
122-52-2,2,4&5,67.72474918,4,45,303347.3189,3107751.688,84.99865875,28.08063322,803,DHADING,3,1129.63,#N/A,24.88610549,#N/A,158.5047321,#N/A,62,#N/A,#N/A,2021,#N/A
123-48-1,2,3,66.48382747,3,45,306959.423,3091509.68,85.03805918,27.93462948,1733,NUWAKOT,3,770.66,#N/A,25.8564016,#N/A,155.6004473,#N/A,77,#N/A,#N/A,2020,#N/A
123-48-2,2,3,40.6575657,3,45,306959.423,3091659.68,85.03803473,27.93598279,1652,NUWAKOT,3,1151.51,#N/A,16.48065731,#N/A,95.15600482,#N/A,64,#N/A,#N/A,2020,#N/A
123-48-3,2,3,77.29606368,3,45,306959.423,3091809.68,85.03801027,27.9373361,1603,NUWAKOT,3,4186.08,#N/A,33.97466256,#N/A,180.905681,#N/A,97,#N/A,#N/A,2020,#N/A
123-48-4,2,3,55.48935763,3,45,307259.423,3091509.68,85.04110674,27.93467288,1719,NUWAKOT,3,2583.89,#N/A,24.303752,#N/A,129.8687093,#N/A,78,#N/A,#N/A,2020,#N/A
123-48-5,2,3,73.74401659,3,45,307259.423,3091659.68,85.04108232,27.9360262,1651,NUWAKOT,3,3141.62,#N/A,31.5790295,#N/A,172.5923793,#N/A,95,#N/A,#N/A,2020,#N/A
123-48-6,2,3,52.70897355,3,45,307259.423,3091809.68,85.0410579,27.93737951,1603,NUWAKOT,3,2232.21,#N/A,21.77313326,#N/A,123.3614274,#N/A,84,#N/A,#N/A,2020,#N/A
123-51-1,2,4&5,45.3115829,4,45,307249.4684,3103506.174,85.03904744,28.04290393,1704,DHADING,3,958.51,208.2277172,17.6119178,8.079850868,106.0483855,54.34856255,59,20,2014,2020,2377
123-51-2,2,4&5,43.94168498,4,45,307249.4684,3103656.174,85.03902289,28.04425722,1780,DHADING,3,177.98,824.5110246,11.71625765,15.3521309,102.8422414,133.4719456,57,69,2014,2020,2378
123-51-4,2,4&5,31.62626388,4,45,307549.4684,3103506.174,85.04209805,28.04294746,1654,DHADING,3,1201.21,398.5505033,12.72097532,10.1234375,74.01891547,60.50882838,51,63,2014,2020,2378
123-51-5,2,4&5,62.92594902,4,45,307549.4684,3103656.174,85.04207353,28.04430075,1765,DHADING,3,927.38,463.7598203,20.51832382,14.18244549,147.2734977,90.67550129,82,84,2014,2020,2379
124-39-1,2,3,95.62640067,3,45,310088.118,3055423.516,85.07558185,27.60949254,2103,MAKAWANPUR,3,1073.52,930.172223,29.42428557,22.47337326,223.8064697,169.4493531,35,64,2012,2019,2486
124-39-2,2,3,41.76025051,3,45,310088.118,3055573.516,85.07555819,27.61084594,2048,MAKAWANPUR,3,705.64,591.3048233,15.69712092,13.3953908,97.73675652,73.8843476,42,80,2012,2019,2486
124-39-3,2,3,78.78144308,3,45,310088.118,3055723.516,85.07553453,27.61219935,2008,MAKAWANPUR,3,2783.48,3001.396968,31.69430674,26.87568715,184.3821008,142.8459227,37,77,2012,2019,2487
124-39-5,2,3,175.4710821,3,45,310388.118,3055573.516,85.07859681,27.61088806,2042,MAKAWANPUR,3,4986.96,5149.546603,60.39879019,56.11898715,410.6770006,395.5074882,46,88,2012,2019,2534
124-39-6,2,3,61.05102955,3,45,310388.118,3055723.516,85.07857318,27.61224147,2028,MAKAWANPUR,3,2610.2,2666.066345,22.45706038,18.49851997,142.8853883,108.3087142,30,61,2012,2019,2484
124-54-1,2,4&5,119.9946824,4,45,311538.3453,3115405.987,85.08075049,28.15088103,2685,DHADING,3,1922.97,1566.791995,38.57400893,31.67432569,280.8386185,230.1593017,64,70,2014,2020,2402
124-54-3,2,4&5,65.67029423,4,45,311538.3453,3115705.987,85.08070221,28.15358764,2578,DHADING,3,315.49,248.6795986,20.67552847,17.94945486,153.6964333,129.7555896,51,80,2014,2020,2403
124-54-5,2,4&5,111.2814994,4,45,311838.3453,3115555.987,85.08378012,28.1522771,2761,DHADING,3,898.46,1129.779047,38.33357601,41.94506615,260.4460625,264.2906668,77,90,2014,2020,2401
124-64-4,3,4&5,55.19561065,5,45,312805.1636,3155394.301,85.08719416,28.51182878,3360,GORKHA,4,2159.3,1995.847196,29.84068284,27.5873349,129.1812164,114.4963432,64,60,2014,2020,2110
125-49-1,2,3,49.5971933,3,45,315053.7676,3095315.148,85.11969309,27.97011164,1642,NUWAKOT,3,817.27,619.3779869,17.98147409,16.02852552,116.0785375,112.1669434,88,80,2013,2019,2235
125-49-2,2,3,59.45070499,3,45,315053.7676,3095465.148,85.11966961,27.971465,1632,NUWAKOT,3,181.52,165.5653505,16.12505305,12.07826267,139.1399478,98.03265493,68,60,2013,2019,2307
125-49-3,2,3,37.96355732,3,45,315053.7676,3095615.148,85.11964614,27.97281837,1716,NUWAKOT,3,454.96,510.180012,12.68261231,10.37619549,88.85087884,68.64634051,66,70,2013,2019,2237
125-49-5,2,3,36.88648511,3,45,315353.7676,3095465.148,85.12271835,27.97150665,1579,NUWAKOT,3,720.44,326.2676333,13.88943481,8.860096528,86.33007154,49.50180144,92,65,2013,2019,2238
125-49-6,2,3,50.71938526,3,45,315353.7676,3095615.148,85.12269491,27.97286002,1616,NUWAKOT,3,426.7,716.4182924,18.19754606,18.67334618,118.7049442,116.2240384,81,75,2013,2019,2237
126-33-1,2,2,112.966449,2,45,317505.6898,3031237.164,85.15435865,27.39227522,540,MAKAWANPUR,3,474.44,1021.465267,25.22876391,25.95487535,264.3895615,235.2960606,77,90,2012,2017,1722
126-33-2,2,2,93.09365809,2,45,317505.6898,3031387.164,85.15433616,27.39362872,567,MAKAWANPUR,3,583.63,384.6244458,22.73073417,21.24340174,217.8787742,180.0951523,70,60,2014,2017,1133
126-33-3,2,2,71.2234465,2,45,317505.6898,3031537.164,85.15431368,27.39498223,601,MAKAWANPUR,3,456.08,802.4061714,17.53866509,17.39246024,166.6931727,149.9183856,75,90,2014,2017,1133
126-33-4,2,2,56.50031027,2,45,317805.6898,3031237.164,85.1573914,27.39231532,512,MAKAWANPUR,3,2193.28,2740.338652,19.97616208,20.67541215,132.2347687,122.0539728,51,60,2012,2017,1722
126-33-5,2,2,87.91664637,2,45,317805.6898,3031387.164,85.15736895,27.39366883,548,MAKAWANPUR,3,406.58,464.2019174,21.30046896,22.29063993,205.7623638,191.2094386,60,85,2012,2017,1719
126-33-6,2,2,107.6093877,2,45,317805.6898,3031537.164,85.15734651,27.39502234,587,MAKAWANPUR,3,1214.29,1158.294308,27.1987879,25.77046285,251.8517585,229.0799451,51,59,2012,2017,1722
126-36-4,2,3,45.91142822,3,45,318095.7353,3043233.658,85.15852635,27.5006025,1685,MAKAWANPUR,3,330.93,#N/A,10.21469318,#N/A,107.4522788,#N/A,78,#N/A,#N/A,2020,#N/A
126-36-5,2,3,10.12942346,3,45,318095.7353,3043383.658,85.15850381,27.50195599,1809,MAKAWANPUR,3,157.18,#N/A,3.707934347,#N/A,23.70716129,#N/A,42,#N/A,#N/A,2020,#N/A
126-45-1,2,3,47.36226279,3,45,318665.8717,3079223.141,85.15886057,27.82541446,1030,NUWAKOT,3,1136.03,#N/A,19.3366563,#N/A,110.8478491,#N/A,24,#N/A,#N/A,2020,#N/A
126-45-4,2,3,26.73096572,3,45,318965.8717,3079223.141,85.16190528,27.82545504,1197,NUWAKOT,3,443.48,#N/A,11.74056128,#N/A,62.56183467,#N/A,74.07407407,#N/A,#N/A,2020,#N/A
126-49-3,2,3,70.77946688,3,45,319052.599,3095518.466,85.16029989,27.97249564,971,NUWAKOT,3,1804.28,2324.104266,25.16059293,24.43500434,165.6540714,158.4932828,70,55,2013,2019,2218
126-49-4,2,3,28.93060067,3,45,319352.599,3095218.466,85.16339458,27.96982958,825,NUWAKOT,3,299.78,518.3588077,9.692565756,8.491573611,67.70991645,54.47969394,44,40,2013,2019,2218
126-49-5,2,3,46.37500567,3,45,319352.599,3095368.466,85.16337165,27.97118298,896,NUWAKOT,3,617.89,596.8310366,14.61178141,9.518007813,108.5372473,61.70687203,29,35,2013,2019,2274
